tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-hertogenbosch,Hertogenbosch,Grass,,I,20260608,25,389789,,,Ajla Tomljanovic,,,,,813190,,,Dayana Yastremska,,,,,4-6 6-4 7-5,3,R16,,2,7,,,,,,,,5,6,,,,,,,,100,784,45,1246
2026-hertogenbosch,Hertogenbosch,Grass,,I,20260608,26,684064,,,Magda Linette,,,,,337480,,,Zeynep Sonmez,,,,,6-4 6-2,3,QF,,9,0,,,,,,,,0,1,,,,,,,,73,931,66,1003
2026-hertogenbosch,Hertogenbosch,Grass,,I,20260608,27,735911,,,Robin Montgomery,,,,,656660,,,Daria Snigur,,,,,6-4 6-4,3,QF,,14,3,,,,,,,,1,3,,,,,,,,339,192,93,839
2026-hertogenbosch,Hertogenbosch,Grass,,I,20260608,28,389789,,,Ajla Tomljanovic,,,,,520895,,,Caty Mcnally,,,,,6-4 6-4,3,QF,,2,2,,,,,,,,5,1,,,,,,,,100,784,63,1018
2026-hertogenbosch,Hertogenbosch,Grass,,I,20260608,29,358837,,,Barbora Krejcikova,,,,,684064,,,Magda Linette,,,,,6-3 7-6,3,SF,,4,4,,,,,,,,1,4,,,,,,,,41,1271,73,931
2026-hertogenbosch,Hertogenbosch,Grass,,I,20260608,30,735911,,,Robin Montgomery,,,,,389789,,,Ajla Tomljanovic,,,,,6-4 6-2,3,SF,,11,2,,,,,,,,1,2,,,,,,,,339,192,100,784
2026-hertogenbosch,Hertogenbosch,Grass,,I,20260608,31,735911,,,Robin Montgomery,,,,,358837,,,Barbora Krejcikova,,,,,,3,F,,0,0,,,,,,,,0,0,,,,,,,,339,192,41,1271
2026-london,London,Grass,,I,20260608,1,805782,,,Harriet Dart,,,,,286370,,,Liudmila Samsonova,,,,,5-7 6-4 6-3,3,R32,,4,6,,,,,,,,2,7,,,,,,,,172,449,20,1950
2026-london,London,Grass,,I,20260608,2,884844,,,Karolina Pliskova,,,,,421789,,,Mccartney Kessler,,,,,6-7 6-3 6-4,3,R32,,3,11,,,,,,,,5,7,,,,,,,,109,710,47,1229
2026-london,London,Grass,,I,20260608,3,885728,,,Jaqueline  Cristian,,,,,809492,,,Qinwen Zheng,,,,,6-4 7-6,3,R32,,4,0,,,,,,,,9,2,,,,,,,,33,1382,53,1080
2026-london,London,Grass,,I,20260608,4,600745,,,Sorana Cirstea,,,,,646421,,,Maddison Inglis,,,,,6-4 5-7 6-2,3,R32,,5,4,,,,,,,,1,3,,,,,,,,18,1985,141,534
2026-london,London,Grass,,I,20260608,5,858188,,,Emma Raducanu,,,,,126226,,,Anna Blinkova,,,,,6-0 6-3,3,R32,,2,3,,,,,,,,2,1,,,,,,,,37,1360,99,803
2026-london,London,Grass,,I,20260608,6,388459,,,Iva Jovic,,,,,651454,,,Antonia Ruzic,,,,,6-3 6-4,3,R32,,1,6,,,,,,,,1,1,,,,,,,,17,2306,61,1011
2026-london,London,Grass,,I,20260608,7,970027,,,Katie Boulter,,,,,914953,,,Leylah Fernandez,,,,,3-6 7-6 7-5,3,R32,,3,9,,,,,,,,2,4,,,,,,,,69,941,24,1796
2026-london,London,Grass,,I,20260608,8,685811,,,Laura Siegemund,,,,,794930,,,Francesca Jones,,,,,6-2 6-3,3,R32,,4,2,,,,,,,,0,4,,,,,,,,46,1230,105,736
2026-london,London,Grass,,I,20260608,9,261807,,,Alexandra Eala,,,,,952597,,,Shuai Zhang,,,,,6-3 6-2,3,R32,,3,1,,,,,,,,2,1,,,,,,,,38,1340,74,919
2026-london,London,Grass,,I,20260608,10,913730,,,Tatjana Maria,,,,,710062,,,Maria Sakkari,,,,,6-3 6-3,3,R32,,2,2,,,,,,,,0,3,,,,,,,,52,1111,48,1208
2026-london,London,Grass,,I,20260608,11,369605,,,Marie Bouzkova,,,,,824108,,,Polina Kudermetova,,,,,6-0 6-3,3,R32,,1,0,,,,,,,,3,8,,,,,,,,27,1596,125,648
2026-london,London,Grass,,I,20260608,12,975382,,,Donna Vekic,,,,,892223,,,Mika Stojsavljevic,,,,,6-2 6-3,3,R32,,2,3,,,,,,,,2,4,,,,,,,,72,933,288,243
2026-london,London,Grass,,I,20260608,13,388459,,,Iva Jovic,,,,,261807,,,Alexandra Eala,,,,,6-2 6-2,3,R16,,4,4,,,,,,,,1,1,,,,,,,,17,2306,37,1340
2026-london,London,Grass,,I,20260608,14,324536,,,Amanda Anisimova,,,,,685811,,,Laura Siegemund,,,,,6-1 6-3,3,R16,,2,0,,,,,,,,0,1,,,,,,,,6,5958,47,1230
2026-london,London,Grass,,I,20260608,15,884844,,,Karolina Pliskova,,,,,844223,,,Victoria Mboko,,,,,6-2 3-4,3,R16,,5,3,,,,,,,,4,4,,,,,,,,106,710,9,3710
2026-london,London,Grass,,I,20260608,16,970027,,,Katie Boulter,,,,,885728,,,Jaqueline  Cristian,,,,,6-1 6-3,3,R16,,2,5,,,,,,,,4,2,,,,,,,,71,941,32,1414
2026-london,London,Grass,,I,20260608,17,975382,,,Donna Vekic,,,,,369605,,,Marie Bouzkova,,,,,7-6 6-3,3,R16,,5,2,,,,,,,,1,3,,,,,,,,72,933,28,1631
2026-london,London,Grass,,I,20260608,18,350535,,,Elena Rybakina,,,,,913730,,,Tatjana Maria,,,,,6-7 7-5 6-0,3,R16,,8,4,,,,,,,,5,4,,,,,,,,2,8313,54,1111
2026-london,London,Grass,,I,20260608,19,568609,,,Kamilla Rakhimova,,,,,805782,,,Harriet Dart,,,,,5-7 6-1 7-5,3,R16,,1,5,,,,,,,,5,8,,,,,,,,89,860,171,449
2026-london,London,Grass,,I,20260608,20,858188,,,Emma Raducanu,,,,,600745,,,Sorana Cirstea,,,,,6-4 6-2,3,R16,,3,1,,,,,,,,2,2,,,,,,,,39,1301,18,1985
2026-london,London,Grass,,I,20260608,21,388459,,,Iva Jovic,,,,,324536,,,Amanda Anisimova,,,,,6-2 3-6 6-3,3,QF,,0,5,,,,,,,,5,12,,,,,,,,17,2306,6,5958
2026-london,London,Grass,,I,20260608,22,975382,,,Donna Vekic,,,,,884844,,,Karolina Pliskova,,,,,6-4 4-6 6-3,3,QF,,4,3,,,,,,,,8,5,,,,,,,,72,933,106,710
2026-london,London,Grass,,I,20260608,23,970027,,,Katie Boulter,,,,,350535,,,Elena Rybakina,,,,,7-5 2-6 6-4,3,QF,,2,9,,,,,,,,9,6,,,,,,,,71,941,2,8313
2026-london,London,Grass,,I,20260608,24,858188,,,Emma Raducanu,,,,,568609,,,Kamilla Rakhimova,,,,,6-3 7-5,3,QF,,2,5,,,,,,,,0,5,,,,,,,,39,1301,89,860
2026-london,London,Grass,,I,20260608,25,975382,,,Donna Vekic,,,,,970027,,,Katie Boulter,,,,,6-1 6-3,3,SF,,2,1,,,,,,,,1,7,,,,,,,,72,933,71,941
2026-london,London,Grass,,I,20260608,26,858188,,,Emma Raducanu,,,,,388459,,,Iva Jovic,,,,,6-2 6-2,3,SF,,0,2,,,,,,,,0,1,,,,,,,,39,1301,17,2306
2026-london,London,Grass,,I,20260608,27,975382,,,Donna Vekic,,,,,858188,,,Emma Raducanu,,,,,6-0 7-6,3,F,,3,2,,,,,,,,1,2,,,,,,,,72,933,39,1301
2026-berlin,Berlin,Grass,,P,20260615,1,558914,,,Ekaterina Alexandrova,,,,,651611,,,Anastasia Potapova,,,,,6-1,3,R32,,2,1,,,,,,,,1,2,,,,,,,,14,2679,30,1470
2026-berlin,Berlin,Grass,,P,20260615,2,515592,,,Nikola Bartunkova,,,,,425446,,,Diana Shnaider,,,,,6-2 6-7 6-3,3,R32,,9,6,,,,,,,,2,4,,,,,,,,69,970,23,1796
2026-berlin,Berlin,Grass,,P,20260615,3,809758,,,Elise Mertens,,,,,286370,,,Liudmila Samsonova,,,,,1-6 6-3 6-0,3,R32,,6,5,,,,,,,,2,5,,,,,,,,21,1858,27,1635
2026-berlin,Berlin,Grass,,P,20260615,4,731934,,,Madison Keys,,,,,600494,,,Xinyu Wang,,,,,7-6 6-1,3,R32,,3,3,,,,,,,,1,3,,,,,,,,19,1962,34,1371
2026-berlin,Berlin,Grass,,P,20260615,5,743463,,,Eva Lys,,,,,362890,,,Magdalena Frech,,,,,7-6 6-3,3,R32,,1,6,,,,,,,,3,6,,,,,,,,81,901,46,1238
2026-berlin,Berlin,Grass,,P,20260615,6,187314,,,Linda Noskova,,,,,988957,,,Renata Zarazua,,,,,6-1 6-4,3,R32,,9,1,,,,,,,,1,3,,,,,,,,12,3054,74,925
2026-berlin,Berlin,Grass,,P,20260615,7,563551,,,Karolina Muchova,,,,,952597,,,Shuai Zhang,,,,,6-1 6-3,3,R32,,9,1,,,,,,,,1,2,,,,,,,,10,3318,61,1025
2026-berlin,Berlin,Grass,,P,20260615,8,344482,,,Katerina Siniakova,,,,,149280,,,Rebeka Masarova,,,,,6-2 6-4,3,R32,,2,3,,,,,,,,6,1,,,,,,,,36,1362,132,572
2026-berlin,Berlin,Grass,,P,20260615,9,568896,,,Elina Svitolina,,,,,393113,,,Anna Kalinskaya,,,,,6-1 4-1,3,R32,,4,2,,,,,,,,1,4,,,,,,,,7,4315,24,1792
2026-berlin,Berlin,Grass,,P,20260615,10,671871,,,Diane Parry,,,,,359411,,,Clara Tauson,,,,,6-3 6-4,3,R32,,6,3,,,,,,,,3,1,,,,,,,,92,853,20,1920
2026-berlin,Berlin,Grass,,P,20260615,11,695399,,,Paula Badosa,,,,,689373,,,Suzan Lamens,,,,,6-3 6-2,3,R32,,8,6,,,,,,,,2,5,,,,,,,,119,675,128,604
2026-berlin,Berlin,Grass,,P,20260615,12,261807,,,Alexandra Eala,,,,,975382,,,Donna Vekic,,,,,7-5 6-4,3,R32,,8,2,,,,,,,,6,0,,,,,,,,37,1340,72,933
2026-berlin,Berlin,Grass,,P,20260615,13,515592,,,Nikola Bartunkova,,,,,809758,,,Elise Mertens,,,,,6-1 6-4,3,R16,,2,5,,,,,,,,4,7,,,,,,,,69,970,21,1858
2026-berlin,Berlin,Grass,,P,20260615,14,814118,,,Jessica Pegula,,,,,344482,,,Katerina Siniakova,,,,,6-2 6-4,3,R16,,2,3,,,,,,,,4,3,,,,,,,,5,6286,36,1362
2026-berlin,Berlin,Grass,,P,20260615,15,695399,,,Paula Badosa,,,,,296713,,,Coco Gauff,,,,,1-6 6-3 6-2,3,R16,,4,7,,,,,,,,12,7,,,,,,,,119,675,4,6749
2026-berlin,Berlin,Grass,,P,20260615,16,716715,,,Aryna Sabalenka,,,,,558914,,,Ekaterina Alexandrova,,,,,6-4 6-4,3,R16,,3,3,,,,,,,,7,4,,,,,,,,1,9960,14,2679
2026-berlin,Berlin,Grass,,P,20260615,17,187314,,,Linda Noskova,,,,,671871,,,Diane Parry,,,,,6-2 6-2,3,R16,,3,1,,,,,,,,3,4,,,,,,,,12,3054,92,853
2026-berlin,Berlin,Grass,,P,20260615,18,568896,,,Elina Svitolina,,,,,743463,,,Eva Lys,,,,,6-3 6-2,3,R16,,8,2,,,,,,,,0,1,,,,,,,,7,4315,81,901
2026-berlin,Berlin,Grass,,P,20260615,19,731934,,,Madison Keys,,,,,563551,,,Karolina Muchova,,,,,6-4 7-5,3,R16,,4,0,,,,,,,,2,4,,,,,,,,19,1962,10,3318
2026-berlin,Berlin,Grass,,P,20260615,20,261807,,,Alexandra Eala,,,,,350535,,,Elena Rybakina,,,,,7-5 6-4,3,R16,,4,3,,,,,,,,13,4,,,,,,,,37,1340,2,8313
2026-berlin,Berlin,Grass,,P,20260615,21,814118,,,Jessica Pegula,,,,,731934,,,Madison Keys,,,,,7-6 7-6,3,QF,,5,1,,,,,,,,10,0,,,,,,,,5,6286,19,1962
2026-berlin,Berlin,Grass,,P,20260615,22,187314,,,Linda Noskova,,,,,695399,,,Paula Badosa,,,,,6-1 6-3,3,QF,,8,4,,,,,,,,1,7,,,,,,,,12,3054,119,675
2026-berlin,Berlin,Grass,,P,20260615,23,716715,,,Aryna Sabalenka,,,,,515592,,,Nikola Bartunkova,,,,,2-6 7-6 6-4,3,QF,,10,8,,,,,,,,8,7,,,,,,,,1,9960,69,970
2026-berlin,Berlin,Grass,,P,20260615,24,261807,,,Alexandra Eala,,,,,568896,,,Elina Svitolina,,,,,6-3 6-4,3,QF,,3,2,,,,,,,,4,7,,,,,,,,37,1340,7,4315
2026-berlin,Berlin,Grass,,P,20260615,25,814118,,,Jessica Pegula,,,,,716715,,,Aryna Sabalenka,,,,,6-4 6-7 6-0,3,SF,,5,1,,,,,,,,9,5,,,,,,,,5,6286,1,9960
2026-berlin,Berlin,Grass,,P,20260615,26,187314,,,Linda Noskova,,,,,261807,,,Alexandra Eala,,,,,6-2 6-4,3,SF,,9,4,,,,,,,,2,3,,,,,,,,12,3054,37,1340
2026-berlin,Berlin,Grass,,P,20260615,27,187314,,,Linda Noskova,,,,,814118,,,Jessica Pegula,,,,,6-4 4-6 6-3,3,F,,11,8,,,,,,,,14,1,,,,,,,,12,3054,5,6286
2026-nottingham,Nottingham,Grass,,I,20260615,1,369605,,,Marie Bouzkova,,,,,922335,,,Tereza Valentova,,,,,6-3 6-3,3,R32,,0,0,,,,,,,,0,3,,,,,,,,28,1631,42,1265
2026-nottingham,Nottingham,Grass,,I,20260615,2,913730,,,Tatjana Maria,,,,,797291,,,Janice Tjen,,,,,6-3 6-2,3,R32,,10,0,,,,,,,,0,1,,,,,,,,54,1111,40,1292
2026-nottingham,Nottingham,Grass,,I,20260615,3,809492,,,Qinwen Zheng,,,,,710062,,,Maria Sakkari,,,,,4-6 7-6 6-4,3,R32,,10,3,,,,,,,,6,3,,,,,,,,56,1080,49,1208
2026-nottingham,Nottingham,Grass,,I,20260615,4,804248,,,Emma Navarro,,,,,610520,,,Anna Bondar,,,,,6-7 6-3 6-2,3,R32,,4,2,,,,,,,,8,6,,,,,,,,25,1719,57,1047
2026-nottingham,Nottingham,Grass,,I,20260615,5,976242,,,Yuliia Starodubtseva,,,,,690300,,,Maya Joint,,,,,6-7 7-5 6-4,3,R32,,0,2,,,,,,,,6,2,,,,,,,,55,1093,52,1130
2026-nottingham,Nottingham,Grass,,I,20260615,6,828867,,,Talia Gibson,,,,,794930,,,Francesca Jones,,,,,6-3 5-7 7-6,3,R32,,11,7,,,,,,,,15,4,,,,,,,,58,1040,102,736
2026-nottingham,Nottingham,Grass,,I,20260615,7,595819,,,Jessica Bouzas Maneiro,,,,,543786,,,Himeno Sakatsume,,,,,7-5 6-2,3,R32,,4,0,,,,,,,,1,1,,,,,,,,50,1200,131,587
2026-nottingham,Nottingham,Grass,,I,20260615,8,410890,,,Taylah Preston,,,,,126226,,,Anna Blinkova,,,,,4-6 6-3 6-3,3,R32,,2,4,,,,,,,,1,3,,,,,,,,127,611,103,733
2026-nottingham,Nottingham,Grass,,I,20260615,9,619460,,,Ann Li,,,,,851560,,,Kimberly Birrell,,,,,4-6 7-6 6-4,3,R32,,15,4,,,,,,,,3,4,,,,,,,,29,1601,83,880
2026-nottingham,Nottingham,Grass,,I,20260615,10,421894,,,Katie Volynets,,,,,421789,,,Mccartney Kessler,,,,,6-3 6-3,3,R32,,2,1,,,,,,,,1,2,,,,,,,,108,705,48,1229
2026-nottingham,Nottingham,Grass,,I,20260615,11,337480,,,Zeynep Sonmez,,,,,914953,,,Leylah Fernandez,,,,,6-4 7-6,3,R32,,3,0,,,,,,,,7,4,,,,,,,,66,1003,22,1844
2026-nottingham,Nottingham,Grass,,I,20260615,12,813190,,,Dayana Yastremska,,,,,270717,,,Dudeney A.,,,,,6-4 7-6,3,R32,,2,1,,,,,,,,2,6,,,,,,,,45,1246,281,250
2026-nottingham,Nottingham,Grass,,I,20260615,13,520895,,,Caty Mcnally,,,,,651454,,,Antonia Ruzic,,,,,6-3 6-0,3,R32,,6,3,,,,,,,,0,1,,,,,,,,63,1018,64,1011
2026-nottingham,Nottingham,Grass,,I,20260615,14,799426,,,Klugman H.,,,,,805782,,,Harriet Dart,,,,,6-2 6-4,3,R32,,6,0,,,,,,,,3,3,,,,,,,,514,105,171,449
2026-nottingham,Nottingham,Grass,,I,20260615,15,988932,,,Viktorija Golubic,,,,,549141,,,Sofia Kenin,,,,,6-2 4-6 6-3,3,R32,,7,3,,,,,,,,2,4,,,,,,,,82,901,87,867
2026-nottingham,Nottingham,Grass,,I,20260615,16,884844,,,Karolina Pliskova,,,,,429517,,,Sara Bejlek,,,,,2-6 7-6 6-2,3,R32,,3,6,,,,,,,,4,8,,,,,,,,106,710,35,1369
2026-nottingham,Nottingham,Grass,,I,20260615,17,804248,,,Emma Navarro,,,,,976242,,,Yuliia Starodubtseva,,,,,6-4 6-7 6-4,3,R16,,9,3,,,,,,,,2,2,,,,,,,,25,1719,55,1093
2026-nottingham,Nottingham,Grass,,I,20260615,18,595819,,,Jessica Bouzas Maneiro,,,,,421894,,,Katie Volynets,,,,,7-5 1-0,3,R16,,0,0,,,,,,,,1,1,,,,,,,,50,1200,108,705
2026-nottingham,Nottingham,Grass,,I,20260615,19,913730,,,Tatjana Maria,,,,,813190,,,Dayana Yastremska,,,,,6-1 6-2,3,R16,,4,2,,,,,,,,0,4,,,,,,,,54,1111,45,1246
2026-nottingham,Nottingham,Grass,,I,20260615,20,828867,,,Talia Gibson,,,,,809492,,,Qinwen Zheng,,,,,6-3 7-6,3,R16,,4,5,,,,,,,,13,6,,,,,,,,58,1040,56,1080
2026-nottingham,Nottingham,Grass,,I,20260615,21,988932,,,Viktorija Golubic,,,,,337480,,,Zeynep Sonmez,,,,,7-5 4-6 6-4,3,R16,,3,1,,,,,,,,3,3,,,,,,,,82,901,66,1003
2026-nottingham,Nottingham,Grass,,I,20260615,22,884844,,,Karolina Pliskova,,,,,520895,,,Caty Mcnally,,,,,6-4 7-6,3,R16,,3,5,,,,,,,,5,6,,,,,,,,106,710,63,1018
2026-nottingham,Nottingham,Grass,,I,20260615,23,369605,,,Marie Bouzkova,,,,,799426,,,Klugman H.,,,,,7-5 6-2,3,R16,,4,2,,,,,,,,4,9,,,,,,,,28,1631,514,105
2026-nottingham,Nottingham,Grass,,I,20260615,24,619460,,,Ann Li,,,,,410890,,,Taylah Preston,,,,,5-7 6-2 6-2,3,R16,,9,4,,,,,,,,3,8,,,,,,,,29,1601,127,611
2026-nottingham,Nottingham,Grass,,I,20260615,25,369605,,,Marie Bouzkova,,,,,913730,,,Tatjana Maria,,,,,7-5 6-0,3,QF,,1,2,,,,,,,,3,3,,,,,,,,28,1631,54,1111
2026-nottingham,Nottingham,Grass,,I,20260615,26,884844,,,Karolina Pliskova,,,,,828867,,,Talia Gibson,,,,,7-5 6-4,3,QF,,4,6,,,,,,,,8,8,,,,,,,,106,710,58,1040
2026-nottingham,Nottingham,Grass,,I,20260615,27,804248,,,Emma Navarro,,,,,595819,,,Jessica Bouzas Maneiro,,,,,7-6 6-2,3,QF,,4,1,,,,,,,,2,5,,,,,,,,25,1719,50,1200
2026-nottingham,Nottingham,Grass,,I,20260615,28,988932,,,Viktorija Golubic,,,,,619460,,,Ann Li,,,,,6-3 2-6 6-3,3,QF,,2,4,,,,,,,,7,3,,,,,,,,82,901,29,1601
2026-nottingham,Nottingham,Grass,,I,20260615,29,369605,,,Marie Bouzkova,,,,,884844,,,Karolina Pliskova,,,,,6-4 6-1,3,SF,,1,4,,,,,,,,2,7,,,,,,,,28,1631,106,710
2026-nottingham,Nottingham,Grass,,I,20260615,30,804248,,,Emma Navarro,,,,,988932,,,Viktorija Golubic,,,,,7-6 6-2,3,SF,,3,2,,,,,,,,3,4,,,,,,,,25,1719,82,901
2026-nottingham,Nottingham,Grass,,I,20260615,31,369605,,,Marie Bouzkova,,,,,804248,,,Emma Navarro,,,,,7-6 4-6 6-2,3,F,,4,2,,,,,,,,10,4,,,,,,,,28,1631,25,1719
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,1,286370,,,Liudmila Samsonova,,,,,344482,,,Katerina Siniakova,,,,,6-3 7-5,3,R32,,10,4,,,,,,,,3,7,,,,,,,,27,1635,36,1362
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,2,914953,,,Leylah Fernandez,,,,,970027,,,Katie Boulter,,,,,6-7 6-3 6-3,3,R32,,5,14,,,,,,,,7,9,,,,,,,,22,1844,71,941
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,3,359411,,,Clara Tauson,,,,,425446,,,Diana Shnaider,,,,,6-4 6-4,3,R32,,6,5,,,,,,,,2,8,,,,,,,,20,1920,23,1796
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,4,600494,,,Xinyu Wang,,,,,988957,,,Renata Zarazua,,,,,6-1 6-2,3,R32,,15,0,,,,,,,,0,2,,,,,,,,34,1371,74,925
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,5,714334,,,Naomi Osaka,,,,,362890,,,Magdalena Frech,,,,,6-4 6-1,3,R32,,1,2,,,,,,,,1,3,,,,,,,,16,2341,46,1238
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,6,393113,,,Anna Kalinskaya,,,,,879393,,,Sinja Kraus,,,,,6-4 6-1,3,R32,,4,1,,,,,,,,2,1,,,,,,,,24,1792,98,795
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,7,809492,,,Qinwen Zheng,,,,,519047,,,Solana Sierra,,,,,7-5 4-6 6-4,3,R32,,13,7,,,,,,,,2,5,,,,,,,,56,1080,68,974
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,8,707117,,,Irina-Camelia Begu,,,,,969718,,,Venus Williams,,,,,6-2 4-6 7-6,3,R32,,3,5,,,,,,,,7,11,,,,,,,,211,342,459,123
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,9,809758,,,Elise Mertens,,,,,261807,,,Alexandra Eala,,,,,6-3 6-3,3,R32,,10,5,,,,,,,,2,3,,,,,,,,21,1858,37,1340
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,10,804248,,,Emma Navarro,,,,,743463,,,Eva Lys,,,,,7-6 6-3,3,R32,,12,1,,,,,,,,4,4,,,,,,,,25,1719,81,901
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,11,558914,,,Ekaterina Alexandrova,,,,,619460,,,Ann Li,,,,,6-1 6-7 6-1,3,R32,,11,4,,,,,,,,11,3,,,,,,,,14,2679,29,1601
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,12,275310,,,Elena-Gabriela Ruse,,,,,187314,,,Linda Noskova,,,,,6-1 6-3,3,R32,,13,4,,,,,,,,3,2,,,,,,,,77,918,12,3054
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,13,600494,,,Xinyu Wang,,,,,914953,,,Leylah Fernandez,,,,,6-3 6-4,3,R16,,4,3,,,,,,,,3,5,,,,,,,,34,1371,22,1844
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,14,714334,,,Naomi Osaka,,,,,809758,,,Elise Mertens,,,,,6-3 6-3,3,R16,,7,2,,,,,,,,5,6,,,,,,,,15,2571,26,1728
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,15,568896,,,Elina Svitolina,,,,,286370,,,Liudmila Samsonova,,,,,3-6 6-3 6-2,3,R16,,4,3,,,,,,,,6,7,,,,,,,,7,4315,27,1635
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,16,558914,,,Ekaterina Alexandrova,,,,,727666,,,Mirra Andreeva,,,,,6-3 6-4,3,R16,,1,2,,,,,,,,4,2,,,,,,,,19,2411,5,5751
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,17,359411,,,Clara Tauson,,,,,809492,,,Qinwen Zheng,,,,,5-7 6-4 6-2,3,R16,,12,3,,,,,,,,10,12,,,,,,,,25,1756,153,496
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,18,275310,,,Elena-Gabriela Ruse,,,,,393113,,,Anna Kalinskaya,,,,,7-5 6-2,3,R16,,9,6,,,,,,,,4,8,,,,,,,,105,731,20,2212
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,19,804248,,,Emma Navarro,,,,,139227,,,Iga Swiatek,,,,,7-5 2-6 6-3,3,R16,,5,5,,,,,,,,6,9,,,,,,,,24,1784,3,6733
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,20,563551,,,Karolina Muchova,,,,,707117,,,Irina-Camelia Begu,,,,,6-1 6-1,3,R16,,2,1,,,,,,,,2,4,,,,,,,,11,3438,211,352
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,21,600494,,,Xinyu Wang,,,,,568896,,,Elina Svitolina,,,,,,3,QF,,,,,,,,,,,,,,,,,,,,52,1096,8,4423
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,22,714334,,,Naomi Osaka,,,,,558914,,,Ekaterina Alexandrova,,,,,6-2 6-2,3,QF,,7,0,,,,,,,,0,4,,,,,,,,15,2571,19,2411
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,23,275310,,,Elena-Gabriela Ruse,,,,,804248,,,Emma Navarro,,,,,6-4 6-2,3,QF,,4,1,,,,,,,,2,3,,,,,,,,105,731,24,1784
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,24,563551,,,Karolina Muchova,,,,,359411,,,Clara Tauson,,,,,1-6 6-2 6-4,3,QF,,3,3,,,,,,,,9,5,,,,,,,,11,3438,25,1756
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,25,714334,,,Naomi Osaka,,,,,600494,,,Xinyu Wang,,,,,6-3 6-3,3,SF,,8,1,,,,,,,,1,3,,,,,,,,15,2571,52,1096
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,26,563551,,,Karolina Muchova,,,,,275310,,,Elena-Gabriela Ruse,,,,,6-4 6-4,3,SF,,4,2,,,,,,,,2,10,,,,,,,,11,3438,105,731
2026-bad-homburg,Bad Homburg,Grass,,P,20260621,27,563551,,,Karolina Muchova,,,,,714334,,,Naomi Osaka,,,,,6-1 1-0,3,F,,0,2,,,,,,,,3,1,,,,,,,,11,3438,15,2571
2026-eastbourne,Eastbourne,Grass,,I,20260622,1,561744,,,Anhelina Kalinina,,,,,656660,,,Daria Snigur,,,,,7-6 7-5,3,R32,,2,7,,,,,,,,3,5,,,,,,,,60,1026,93,839
2026-eastbourne,Eastbourne,Grass,,I,20260622,2,922335,,,Tereza Valentova,,,,,799426,,,Klugman H.,,,,,7-5 5-7 7-5,3,R32,,0,10,,,,,,,,4,13,,,,,,,,42,1265,514,105
2026-eastbourne,Eastbourne,Grass,,I,20260622,3,302110,,,Petra Marcinko,,,,,651454,,,Antonia Ruzic,,,,,7-6 4-6 7-6,3,R32,,4,16,,,,,,,,2,13,,,,,,,,51,1140,64,1011
2026-eastbourne,Eastbourne,Grass,,I,20260622,4,741705,,,Emiliana Arango,,,,,690300,,,Maya Joint,,,,,7-6 6-4,3,R32,,0,4,,,,,,,,1,4,,,,,,,,94,833,52,1130
2026-eastbourne,Eastbourne,Grass,,I,20260622,5,389789,,,Ajla Tomljanovic,,,,,121013,,,Elisabetta Cocciaretto,,,,,6-2 6-7 7-5,3,R32,,2,8,,,,,,,,4,10,,,,,,,,100,784,38,1320
2026-eastbourne,Eastbourne,Grass,,I,20260622,6,762485,,,Jelena Ostapenko,,,,,794930,,,Francesca Jones,,,,,6-2 6-2,3,R32,,4,5,,,,,,,,1,1,,,,,,,,31,1464,102,736
